gutenberg_id	text
6150	Then like a swift-wing'd falcon sprang to flight,
6150	Which down the sheer face of some lofty rock
6150	Swoops on the plain to seize his feather'd prey:
6150	So swiftly Neptune left the chiefs; him first
6150	Departing, knew Oileus' active son,
6150	And thus the son of Telamon address'd:
6150	"""Ajax, since some one of th' Olympian Gods,"
6150	In likeness of a seer, hath hither come
6150	To urge us to the war (no Calchas he,
6150	Our augur Heav'n-inspir'd; for well I mark'd
6150	His movements, as he went; and of a God
6150	'Tis easy to discern the outward signs),
6150	I feel fresh spirit kindled in my breast,
6150	"And new-born vigour in my feet and hands."""
6150	""
6150	Whom answer'd thus the son of Telamon:
6150	"""My hands too grasp with firmer hold the spear,"
6150	My spirit like thine is stirr'd; I feel my feet
6150	Instinct with fiery life; nor should I fear
6150	With Hector, son of Priam, in his might
6150	"Alone to meet, and grapple to the death."""
6150	""
6150	Such was their mutual converse, as they joy'd
6150	In the fierce transport by the God inspir'd.
6150	Neptune, meanwhile, the other Greeks arous'd,
6150	Who, to the ships withdrawn, their wasted strength
6150	Recruited; for their limbs were faint with toil,
6150	And grief was in their hearts, as they beheld
6150	The Trojan hosts that scal'd the lofty wall;
6150	They saw, and from their eyes the teardrops fell,
6150	Of safety desp'rate; but th' Earth-shaking God
6150	Amid their ranks appearing, soon restor'd
6150	Their firm array; to Teucer first he came,
6150	To Leitus, and valiant Peneleus,
6150	Thoas, Deipyrus, Meriones,
6150	And young Antilochus, brave warriors all,
6150	And to the chiefs his winged words address'd:
6150	""
6150	"""Shame on ye, Grecian youths! to you I look'd"
6150	As to our ships' defenders; but if ye
6150	Shrink from the perilous battle, then indeed
6150	Our day is come, to be by Troy subdu'd.
6150	O Heav'n! a sad and wondrous sight is this,
6150	A sight I never deem'd my eyes should see,
6150	Our ships assail'd by Trojan troops; by those
6150	Who heretofore have been as tim'rous hinds
6150	Amid the forest depths, the helpless prey
6150	Of jackals, pards, and wolves; they here and there,
6150	Uncertain, heartless, unresisting, fly:
6150	Such were the Trojans once; nor dar'd abide,
6150	No, not an hour, the strength and arms of Greece;
6150	And these are they, who now beside our ships,
6150	Far from their city walls, maintain the fight,
6150	Embolden'd by our great commander's fault,
6150	And slackness of the people, who, with him
6150	Offended, scarce are brought to guard our ships.
6150	And, feebly fighting, are beside them slain.
6150	E'en though the mighty monarch, Atreus' son,
6150	Wide-ruling Agamemnon, be in truth
6150	Wholly to blame in this, that he hath wrong'd
6150	The son of Peleus, yet 'tis not for us
6150	Our courage to relax. Arouse ye then!
6150	A brave man's spirit its vigour soon regains.
6150	That ye, the best and bravest of the host,
6150	Should stand aloof thus idly, 'tis not well;
6150	If meaner men should from the battle shrink,
6150	I might not blame them; but that such as ye
6150	Should falter, indignation fills my soul.
6150	Dear friends, from this remissness must accrue
6150	Yet greater evils; but with gen'rous shame
6150	And keen remorse let each man's breast be fill'd;
6150	Fierce is the struggle; in his pride of strength
6150	Hector has forc'd the gates and massive bars,
6150	"And raging, 'mid the ships maintains the war."""
6150	""
6150	Thus Neptune on the Greeks, reproving, call'd:
6150	Then round th' Ajaces twain were cluster'd thick
6150	The serried files, whose firm array nor Mars,
6150	Nor spirit-stirring Pallas might reprove:
6150	For there, the bravest all, in order due,
6150	Waited the Trojan charge by Hector led:
6150	Spear close by spear, and shield by shield o'erlaid,
6150	Buckler to buckler press'd, and helm to helm,
6150	And man to man; the horsehair plumes above,
6150	That nodded on the warriors' glitt'ring crests,
6150	Each other touch'd; so closely massed they stood.
6150	Backward, by many a stalwart hand, were drawn
6150	The spears, in act to hurl; their eyes and minds
6150	Turn'd to the front, and eager for the fray.
6150	On pour'd the Trojan masses; in the van
6150	Hector straight forward urg'd his furious course.
6150	As some huge boulder, from its rocky bed
6150	Detach'd, and by the wintry torrent's force
6150	Hurl'd down the cliff's steep face, when constant rains
6150	The massive rock's firm hold have undermin'd;
6150	With giant bounds it flies; the crashing wood
6150	Resounds beneath it; still it hurries on,
6150	Until, arriving at the level plain,
6150	Its headlong impulse check'd, it rolls no more;
6150	So Hector, threat'ning now through ships and tents,
6150	E'en to the sea, to force his murd'rous way,
6150	Anon, confronted by that phalanx firm,
6150	Halts close before it; while the sons of Greece,
6150	With thrust of sword and double-pointed spears,
6150	Stave off his onset; he a little space
6150	Withdrew, and loudly on the Trojans call'd:
6150	""
6150	"""Trojans, and Lycians, and ye Dardans fam'd"
6150	In close encounter, stand ye firm! not long
6150	The Greeks, though densely mass'd, shall bar my way,
6150	But soon, methinks, before my spear shall quail,
6150	If from the chief of Gods my mission be,
6150	"From Jove the Thund'rer, royal Juno's Lord."""
6150	""
6150	His words fresh courage rais'd in ev'ry breast;
6150	On loftiest deeds intent, Deiphobus,
6150	The son of Priam, from the foremost ranks,
6150	His shield's broad orb before him borne, advanc'd
6150	With airy step, protected by the shield:
6150	At him Meriones with glitt'ring spear
6150	Took aim, nor miss'd his mark; the shield's broad orb
6150	Of tough bull's-hide it struck; but pass'd not through,
6150	For near the head the sturdy shaft was snapp'd.
6150	Yet from before his breast Deiphobus
6150	Held at arm's length his shield; for much he fear'd
6150	The weapon of Meriones; but he
6150	Back to his comrades' shelt'ring ranks withdrew,
6150	Griev'd at his baffled hopes and broken spear.
6150	Then tow'rd the ships he bent his steps, to seek
6150	Another spear, which in his tent remain'd.
6150	The rest, 'mid wild uproar, maintain'd the fight.
6150	""
6150	There Teucer first, the son of Telamon,
6150	A warrior slew, the son of Mentor, Lord
6150	Of num'rous horses, Imbrius, spearman skill'd.
6150	In former days, ere came the sons of Greece,
6150	He in Pedaeus dwelt, and had to wife
6150	Medesicaste, Priam's bastard child;
6150	But when the well-trimm'd ships of Greece appear'd,
6150	Return'd to Troy; and there, rever'd by all,
6150	With Priam dwelt, who lov'd him as a son.
6150	Him Teucer with his lance below the ear
6150	Stabb'd, and drew back the weapon; down he fell,
6150	As by the woodman's axe, on some high peak,
6150	Falls a proud ash, conspicuous from afar,
6150	Scatt'ring its tender foliage on the ground;
6150	He fell; and loud his burnish'd armour rang.
6150	Forth Teucer sprang to seize the spoil; at whom,
6150	Advancing, Hector aim'd his glitt'ring spear;
6150	He saw, and, stooping, shunn'd the brazen death
6150	A little space; but through the breast it struck
6150	Amphimachus, the son of Cteatus,
6150	The son of Actor, hastening to the fight:
6150	Thund'ring he fell, and loud his armour rang.
6150	Then forward Hector sprang, in hopes to seize
6150	The brazen helm, that fitted well the brow
6150	Of brave Amphimachus; but Ajax met
6150	Th' advance of Hector with his glitt'ring spear;
6150	Himself he reach'd not, all in dazzling brass
6150	Encas'd; but pressing on his bossy shield
6150	Drove by main force beyond where lay the dead:
6150	Them both the Greeks withdrew; th' Athenian chiefs
6150	Stychius and brave Menestheus, bore away
6150	Amid the ranks of Greece Amphimachus;
6150	While, as two lions high above the ground
6150	Bear through the brushwood in their jaws a goat,
6150	Snatch'd from the sharp-fang'd dogs' protecting care:
6150	So, fill'd with warlike rage, th' Ajaces twain
6150	Lifted on high, and of its armour stripp'd
6150	The corpse of Imbrius; and Oileus' son,
6150	Griev'd at Amphimachus, his comrade's death,
6150	Cut from the tender neck, and like a ball
6150	Sent whirling through the crowd the sever'd head;
6150	And in the dust at Hector's feet it fell.
6150	Then, for his grandson slain, fierce anger fill'd
6150	The breast of Neptune; through the tents of Greece
6150	And ships he pass'd, the Greeks encouraging,
6150	And ills preparing for the sons of Troy.
6150	Him met Idomeneus, the warrior King,
6150	Leaving a comrade, from the battle field,
6150	Wounded behind the knee, but newly brought;
6150	Borne by his comrades, to the leech's care
6150	He left him, eager to rejoin the fray;
6150	Whom by his tent th' Earth-shaking God address'd,
6150	The voice assuming of Andraemon's son,
6150	Who o'er th' AEtolians, as a God rever'd,
6150	In Pleuron reign'd, and lofty Calydon:
6150	""
6150	"""Where now, Idomeneus, sage Cretan chief,"
6150	Are all the vaunting threats, so freely pour'd
6150	"Against the Trojans by the sons of Greece?"""
6150	""
6150	To whom the Cretan King, Idomeneus:
6150	"""Thoas, on none, so far as I may judge,"
6150	May blame be cast; we all our duties know;
6150	Nor see I one by heartless fear restrain'd,
6150	Nor hanging back, and flinching from the war:
6150	Yet by th' o'erruling will of Saturn's son
6150	It seems decreed that here the Greeks should fall,
6150	And far from Argos lie in nameless graves.
6150	But, Thoas, as thyself art ever staunch,
6150	Nor slow the laggards to reprove, thy work
6150	"Remit not now; but rouse each sev'ral man."""
6150	""
6150	To whom Earth-shaking Neptune thus replied:
6150	"""Idomeneus, may he from Troy return"
6150	No more, but here remain to glut the dogs,
6150	If such there be, from this day's fight who shrinks.
6150	But haste thee, don thine arms; great need is now
6150	To hasten, if in aught we two may serve:
6150	E'en meaner men, united, courage gain;
6150	"But we the bravest need not fear to meet."""
6150	""
6150	He said, and to the strife of men return'd.
6150	Within his well-constructed tent arriv'd,
6150	Straight donn'd Idomeneus his armour bright:
6150	Two spears he took; and, like the lightning's flash,
6150	Which, as a sign to men, the hand of Jove
6150	Hurls downwards from Olympus' glitt'ring heights;
6150	Whose dazzling radiance far around is thrown;
6150	Flash'd, as the warrior ran, his armour bright.
6150	Him met Meriones, his follower brave,
6150	Close to the tent; to seek a spear he came;
6150	"To whom Idomeneus: ""Meriones,"
6150	Swift-footed son of Molus, comrade dear,
6150	Why com'st thou here, and leav'st the battle field?
6150	Hast thou some wound receiv'd, whereof the pain
6150	Subdues thy spirit? or com'st thou, to the field
6150	To summon me? unsummon'd, well thou know'st
6150	"I better love the battle than the tent."""
6150	""
6150	Whom answer'd thus the sage Meriones:
6150	"""Idomeneus, the brass-clad Cretans' King,"
6150	I come to seek a spear, if haply such
6150	Within thy tent be found; for, in the fight,
6150	That which I lately bore, e'en now I broke
6150	"Against the shield of brave Deiphobus."""
6150	""
6150	To whom Idomeneus, the Cretan King:
6150	"""Of spears, or one, or twenty, if thou list,"
6150	Thou there mayst find against the polish'd wall.
6150	The spoil of Trojans slain; for with my foes
6150	'Tis not my wont to wage a distant war.
6150	Thence have I store of spears, and bossy shields,
6150	"And crested helms, and breastplates polish'd bright."""
6150	""
6150	Whom answer'd thus the sage Meriones:
6150	"""Nor are my tent and dark-ribb'd ship devoid"
6150	Of Trojan spoils; but they are far to seek;
6150	Nor deem I that my hand is slack in fight;
6150	For 'mid the foremost in the glorious strife
6150	I stand, whene'er is heard the battle cry.
6150	My deeds by others of the brass-clad Greeks
6150	"May not be noted; but thou know'st them well."""
6150	""
6150	To whom Idomeneus, the Cretan King:
6150	"""What need of this? thy prowess well I know;"
6150	For should we choose our bravest through the fleet
6150	To man the secret ambush, surest test
6150	Of warriors' courage, where is manifest
6150	The diff'rence 'twixt the coward and the brave;
6150	(The coward's colour changes, nor his soul
6150	Within his breast its even balance keeps,
6150	But changing still, from foot to foot he shifts,
6150	And in his bosom loudly beats his heart,
6150	Expecting death; and chatter all his teeth:
6150	The brave man's colour changes not; no fear
6150	He knows, the ambush ent'ring; all his pray'r
6150	Is that the hour of battle soon may come)
6150	E'en there, thy courage none might call in doubt.
6150	Shouldst thou from spear or sword receive a wound,
6150	Not on thy neck behind, nor on thy back
6150	Would fall the blow, but on thy breast, in front,
6150	Still pressing onward 'mid the foremost ranks.
6150	But come, prolong we not this idle talk,
6150	Like babblers vain, who scorn might justly move:
6150	"Haste to my tent, and there select thy spear."""
6150	""
6150	He said: and from the tent Meriones,
6150	Valiant as Mars, his spear selected straight,
6150	And, eager for the fray, rejoin'd his chief.
6150	As Mars, the bane of men, goes forth to war,
6150	Attended by his strong, unfearing son,
6150	Terror, who shakes the bravest warrior's soul;
6150	They two, from Thrace, against the Ephyri,
6150	Or haughty Phlegyans arm; nor hear alike
6150	The pray'rs of both the combatants, one side
6150	With vict'ry crowning; so to battle went
6150	Those leaders twain, in dazzling arms array'd:
6150	Then thus Meriones his chief address'd:
6150	""
6150	"""Son of Deucalion, say if on the right,"
6150	Or on the centre of the gen'ral host,
6150	Our onset should be made, or on the left;
6150	"For there, methinks, most succour need the Greeks."""
6150	""
6150	To whom Idomeneus, the Cretan chief:
6150	"""Others there are the centre to defend,"
6150	Th' Ajaces both, and Teucer, of the Greeks
6150	Best archer, good too in the standing fight;
6150	These may for Hector full employment find,
6150	Brave as he is, and eager for the fray;
6150	E'en for his courage 'twere a task too hard,
6150	Their might to conquer, and resistless hands,
6150	And burn the ships, if Saturn's son himself
6150	Fire not, and 'mid the shipping throw the torch.
6150	Great Ajax Telamon to none would yield,
6150	Of mortal birth, by earthly food sustain'd,
6150	By spear or pond'rous stone assailable;
6150	In hand to hand encounter, scarce surpass'd
6150	By Peleus' son Achilles; though with him
6150	In speed of foot he might not hope to vie.
6150	Then on the left let us our onset make;
6150	And quickly learn if we on others' heads
6150	"Are doom'd to win renown, or they on ours."""
6150	""
6150	He said: and, brave as Mars, Meriones,
6150	Thither where he directed, led the way.
6150	Now when, attended thus, Idomeneus,
6150	Like blazing fire, in dazzling arms appear'd,
6150	Around him throng'd, with rallying cries, the Greeks,
6150	And rag'd beside the ships the balanc'd fight.
6150	As, when the dust lies deepest on the roads,
6150	Before the boist'rous winds the storm drives fast,
6150	And high at once the whirling clouds are toss'd;
6150	So was the fight confus'd; and in the throng
6150	Each man with keen desire of slaughter burn'd.
6150	Bristled the deadly strife with pond'rous spears,
6150	Wielded with dire intent; the brazen gleam
6150	Dazzled the sight, by flashing helmets cast,
6150	And breastplates polish'd bright, and glitt'ring shields
6150	Commingling; stern of heart indeed were he,
6150	Who on that sight with joy, not pain, could gaze.
6150	""
6150	Dire evil then on mortal warriors brought
6150	The diverse minds of Saturn's mighty sons:
6150	To Hector and the Trojans Jove design'd,
6150	In honour of Achilles, swift of foot,
6150	To give the vict'ry; yet not utterly
6150	He will'd to slay before the walls of Troy
6150	The Grecian host; but glory to confer
6150	On Thetis and her noble-minded son.
6150	Neptune, on th' other side, the Greeks inspir'd,
6150	Clandestine rising from the hoary sea;
6150	For them before the Trojan host o'erborne
6150	He saw with grief, and deeply wroth with Jove.
6150	Equal the rank of both, their birth the same,
6150	But Jove in wisdom, as in years, the first.
6150	Nor ventur'd Neptune openly to aid
6150	The cause of Greece; but cloth'd in mortal form,
6150	In secret still the army's courage rous'd.
6150	This way and that they tugg'd of furious war
6150	And balanc'd strife, where many a warrior fell,
6150	The straining rope, which none might break or loose.
6150	Then, though his hair was grizzl'd o'er with age,
6150	Calling the Greeks to aid, Idomeneus,
6150	Inspiring terror, on the Trojans sprang,
6150	And slew Othryoneus, who but of late
6150	Came from Cabesus on the alarm of war;
6150	And, welcomed as a guest in Priam's house,
6150	The fairest of his daughters sought to wed,
6150	No portion asked, Cassandra; mighty deeds
6150	He promis'd, from before the walls of Troy
6150	In their despite to drive the sons of Greece.
6150	The aged Priam listen'd to his snit;
6150	And he, his promise trusting, fought for Troy.
6150	Him, marching with proud step, Idomeneus
6150	Struck with his glitt'ring spear, nor aught avail'd
6150	His brazen breastplate; through the middle thrust,
6150	Thund'ring he fell: the victor vaunting cried:
6150	""
6150	"""Othryoneus, above all mortal men"
6150	I hold thee in respect, if thou indeed
6150	Wilt make thy words to aged Priam good,
6150	Who promis'd thee his daughter in return:
6150	We too would offer thee a like reward;
6150	And give thee here to wed, from Argos brought,
6150	Atrides' fairest daughter, if with us
6150	Thou wilt o'erthrow the well-built walls of Troy.
6150	Come then, on board our ocean-going ships
6150	Discuss the marriage contract; nor shall we
6150	"Be found illib'ral of our bridal gifts."""
6150	""
6150	He said, and seizing by the foot the slain,
6150	Dragg'd from the press; but to the rescue came
6150	Asius, himself on foot before his car:
6150	So close his charioteer the horses held,
6150	They breath'd upon his shoulders; eagerly
6150	He sought to reach Idomeneus; but he,
6150	Preventing, through his gullet drove the spear,
6150	Beneath his chin; right through the weapon pass'd;
6150	He fell; as falls an oak, or poplar tall,
6150	Or lofty pine, which on the mountain top,
6150	For some proud ship, the woodman's axe hath hewn:
6150	So he, before the car and horses stretch'd,
6150	His death-cry utt'ring, clutch'd the blood-stain'd soil;
6150	Bewilder'd, helpless, stood his charioteer;
6150	Nor dar'd, escaping from the foemen's hands,
6150	To turn his horses: him, Antilochus
6150	Beneath the waistband struck; nor aught avail'd
6150	His brazen breastplate; through the middle thrust,
6150	He, from the well-wrought chariot, gasping, fell.
6150	Antilochus, the noble Nestor's son,
6150	The horses seiz'd, and from the Trojan ranks
6150	Drove to the Grecian camp. For Asius' death
6150	Deep griev'd, Deiphobus, approaching, hurl'd
6150	Against Idomeneus his glitt'ring spear:
6150	The coming weapon he beheld, and shunn'd:
6150	Beneath the ample circle of his shield,
6150	With hides and brazen plates encircled round,
6150	And by two rods sustain'd, conceal'd he stood:
6150	Beneath he crouch'd, and o'er him flew the spear:
6150	Yet harsh it grated, glancing from the shield;
6150	Nor bootless from that stalwart hand it flew,
6150	But through the midriff, close below the heart,
6150	Hypsenor, son of Hippasus, it struck,
6150	And straight relax'd his limbs; then shouting loud,
6150	In boastful tone, Deiphobus exclaim'd:
6150	""
6150	"""Not unaveng'd lies Asius; he, methinks,"
6150	As I have found him fellowship, with joy
6150	"Thro' Hades' strongly-guarded gates may pass."""
6150	He said; the Greeks, indignant, heard his boast;
6150	Chief, of Antilochus the manly soul
6150	Was stirr'd within him; yet amid his grief
6150	His comrade not forgetting, up he ran,
6150	And o'er him spread the cover of his shield.
6150	Meanwhile, two trusty friends, Mecistheus, son
6150	Of Echius, and Alastor, rais'd the slain,
6150	And deeply groaning bore him to the ships.
6150	Nor did Idomeneus his noble rage
6150	Abate; still burning o'er some Trojan soul
6150	To draw the gloomy veil of night and death;
6150	Or, having sav'd the Greeks, himself to fall.
6150	Then high-born AEsuetes' son he slew,
6150	Alcathous; he, Anchises' son-in-law,
6150	The eldest of his daughters had to wife,
6150	Hippodamia; by her parents both,
6150	O'er all, belov'd; in beauty, skill, and mind,
6150	All her compeers surpassing; wife of one,
6150	The noblest man through all the breadth of Troy.
6150	Him Neptune by Idomeneus subdued;
6150	Seal'd his quick eyes, his active limbs restrain'd,
6150	Without the pow'r to fly, or shun the spear;
6150	Fix'd as a pillar, or a lofty tree,
6150	He stood, while through his breast Idomeneus
6150	His weapon drove; the brazen mail it broke,
6150	Which oft had turn'd aside the stroke of death;
6150	Harshly it grated, sever'd by the spear:
6150	He fell; the spear-point quiv'ring in his heart,
6150	Which with convulsive throbbings shook the shaft.
6150	There Mars its course arrested. Then with shouts
6150	Of triumph, vaunting, thus Idomeneus:
6150	""
6150	"""How now, Deiphobus? are three for one"
6150	An equal balance? where are now thy boasts?
6150	Come forth, my friend, thyself to me oppos'd;
6150	And learn, if here, unworthy my descent
6150	From Jove, my great progenitor, I stand.
6150	He Minos, guardian chief of Crete, begot;
6150	Noble Deucalion was to Minos born,
6150	I to Deucalion; far extends my rule
6150	In wide-spread Crete; whom now our ships have brought,
6150	"A bane to thee, thy sire, and Trojans all."""
6150	""
6150	He said; and doubtful stood Deiphobus,
6150	Or to retreat, and summon to his aid
6150	The Trojans, or alone the venture try.
6150	Thus as he mus'd, the wiser course appear'd
6150	To seek AEneas; him he found apart,
6150	Behind the crowd; for he was still at feud
6150	With godlike Priam, who, he thought, withheld
6150	The public honour to his valour due.
6150	To whom Deiphobus, approaching, thus:
6150	""
6150	"""AEneas, sagest councillor of Troy,"
6150	Behoves thee now, if rev'rence for the dead
6150	Can move thy soul, thy sister's husband aid:
6150	Haste we to save Alcathous; who of old,
6150	When thou wast little, in thy father's house,
6150	Nurs'd thee with tender care; for him, but now,
6150	"The spear-renown'd Idomeneus hath slain."""
6150	""
6150	He said; AEneas' spirit was rous'd, and fill'd
6150	With martial rage he sought Idomeneus.
6150	Nor, cowardlike, did he th' encounter shun;
6150	But firmly stood, as stands a mountain-boar
6150	Self-confident, that in some lonely spot
6150	Awaits the clam'rous chase; bristles his back;
6150	His eyes with fire are flashing; and his tusks
6150	He whets, on men and dogs prepar'd to rush:
6150	So stood the spear-renown'd Idomeneus,
6150	The onset of AEneas, swift in fight,
6150	Awaiting; and the friends he saw around
6150	He summon'd to his aid; Ascalaphus,
6150	Deipyrus, and brave Meriones,
6150	Antilochus and Aphareus; to these,
6150	Tried warriors all, he thus addressed his speech:
6150	""
6150	"""Aid me, my friends! alone I stand, and dread"
6150	The onset of AEneas, swift of foot.
6150	Mighty to slay in battle; and the bloom
6150	Of youth is his, the crown of human strength;
6150	If, as our spirit, our years were but the same,
6150	"Great glory now should he, or I, obtain."""
6150	He said; and, one in heart, their bucklers slop'd
6150	Upon their shoulders, all beside him stood.
6150	""
6150	On th' other side, AEneas to his aid
6150	Summon'd his brother chiefs, Deiphobus,
6150	And Paris, and Agenor; following whom
6150	Came on the gen'ral crowd; as flocks of sheep
6150	From pasture follow to their drinking-place
6150	The lordly ram; well pleas'd the shepherd sees;
6150	So pleas'd, AEneas saw the gath'ring crowd.
6150	Then o'er Alcathous hand to hand was wag'd
6150	The war of spears; dire was the clash of brass
6150	Upon the heroes' breasts, as 'mid the press
6150	Each aim'd at other; proudly eminent
6150	Stood forth two mighty warriors, terrible
6150	As Mars, AEneas and Idomeneus,
6150	Their sharp spears wielding each at other's life.
6150	First at Idomeneus AEneas threw
6150	His spear; he saw, and shunn'd the brazen point;
6150	And vainly from his stalwart hand dismiss'd,
6150	AEneas' spear stood quiv'ring in the ground.
6150	Idomeneus in front, below the waist,
6150	OEnomaus struck; the weighty spear broke through
6150	The hollow breastplate, and th' intestines tore;
6150	Prone in the dust he fell, and clutch'd the ground.
6150	Forthwith Idomeneus from out the corpse
6150	The pond'rous spear withdrew; yet could not strip
6150	His armour off; so thickly flew the spears.
6150	Nor did his feet retain their youthful force,
6150	His weapon to regain, or back to spring.
6150	Skill'd in the standing fight his life to guard,
6150	He lack'd the active pow'r of swift retreat.
6150	At him, retiring slow, Deiphobus,
6150	Still fill'd with anger, threw his glitt'ring spear:
6150	His aim he miss'd; but through the shoulder pierc'd
6150	Ascalaphus, a valiant son of Mars;
6150	Prone in the dust he fell, and clutch'd the ground.
6150	Nor knew the loud-voic'd, mighty God of War
6150	That in the stubborn fight his son had fall'n;
6150	On high Olympus, girt with golden clouds,
6150	He sat, amid th' Immortals all, restrain'd,
6150	By Jove's commands, from mingling in the war.
6150	How hand to hand around Ascalaphus
6150	Rag'd the fierce conflict: first Deiphobus
6150	From off his head the glitt'ring helmet tore;
6150	But, terrible as Mars, Meriones
6150	Sprang forth, and pierc'd his arm; and from his hand
6150	With hollow sound the crested helmet fell.
6150	On, like a vulture, sprang Meriones,
6150	And from his arm the sturdy spear withdrew;
6150	Then backward leap'd amid his comrades' ranks;
6150	While round his brother's waist Polites threw
6150	His arms, and led him from the battle-field
6150	To where, with charioteer and rich-wrought car,
6150	Beyond the fight, his flying coursers stood.
6150	Him, rack'd with pain, and groaning, while the blood
6150	Stream'd down his wounded arm, to Troy they bore.
6150	The rest fought on, and loud the tumult rose.
6150	""
6150	AEneas through the throat of Aphareus,
6150	Caletor's son, turn'd sideways tow'rds him, drove
6150	His glitt'ring spear; and down on th' other side,
6150	His shield and helmet following, sank his head;
6150	And o'er his eyes were cast the shades of death.
6150	As Thoon turn'd, Antilochus, who watch'd
6150	Th' occasion, forward sprang, and with his spear
6150	Ripp'd all the flesh that lay along the spine
6150	Up to the neck; he backward fell, with hands
6150	Uplifted calling for his comrades' aid:
6150	But forward sprang Antilochus, and tore
6150	His armour from his breast, while round he cast
6150	His watchful glances; for on ev'ry side
6150	On his broad shield the Trojans show'r'd their blows,
6150	But touch'd him not; for Neptune, 'mid the throng
6150	Of weapons, threw his guard o'er Nestor's son.
6150	Yet not aloof he stood, but in their midst,
6150	Commingled; nor held motionless his spear;
6150	But ever threat'ning, turn'd from side to side,
6150	Prepar'd to hurl, or hand to hand engage.
6150	Him Adamas, the son of Asius, marked,
6150	As o'er the crowd he glanc'd; and springing forth,
6150	Struck with his spear the centre of the shield;
6150	But dark-hair'd Neptune grudg'd the hero's life,
6150	And stay'd the brazen point; half in the shield,
6150	Like a fire-harden'd stake, remained infix'd,
6150	The other half lay broken, on the ground.
6150	Back to his comrades' shelt'ring ranks he sprang,
6150	In hope of safety; but Meriones,
6150	Quick-following, plung'd his weapon through his groin,
6150	Where sharpest agony to wretched men
6150	Attends on death; there planted he his spear:
6150	Around the shaft he writh'd, and gasping groan'd,
6150	Like to a mountain bull, which, bound with cords,
6150	The herdsmen drag along, with struggles vain,
6150	Resisting; so the wounded warrior groan'd:
6150	But not for long: for fierce Meriones,
6150	Approaching, from his body tore the spear,
6150	And the dark shades of death his eyes o'erspread.
6150	Then Helenus, a weighty Thracian sword
6150	Wielding aloft, across the temples smote
6150	Deipyrus, and all his helmet crash'd;
6150	Which, as it roll'd beneath their feet, some Greek
6150	Seiz'd 'mid the press; his eyes were clos'd in death.
6150	The valiant Menelaus, Atreus' son,
6150	With grief beheld; and royal Helenus
6150	With threat'ning mien approaching, pois'd on high
6150	His glitt'ring spear, while he the bowstring drew.
6150	Then simultaneous flew from either side
6150	The gleaming spear, and arrow from the string.
6150	The shaft of Priam's son below the breast
6150	The hollow cuirass struck, and bounded off;
6150	As bound the dark-skinn'd beans, or clatt'ring peas,
6150	From the broad fan upon the threshing-floor,
6150	By the brisk breeze impell'd, and winnower's force;
6150	From noble Menelaus' cuirass so
6150	The stinging arrow bounding, glanc'd afar.
6150	But valiant Menelaus, Atreus' son,
6150	Transfix'd the hand that held the polish'd bow:
6150	The brazen point pass'd through, and to the bow
6150	The hand was pinn'd; back to his comrades' ranks
6150	He sprang, in hope of safety, hanging down
6150	The wounded limb, that trail'd the ashen spear.
6150	Agenor from the wound the spear withdrew,
6150	And with a twisted sling of woollen cloth,
6150	By an attendant brought, bound up the hand.
6150	To noble Menelaus stood oppos'd
6150	Peisander, to the confines dark of death
6150	Led by his evil fate, by thee to fall,
6150	Great son of Atreus, in the deadly strife.
6150	When near they drew, Atrides miss'd his aim,
6150	With erring spear divergent; next his shield
6150	Peisander struck, but drove not through the spear;
6150	For the broad shield resisted, and the shaft
6150	Was snapp'd in sunder: Menelaus saw
6150	Rejoicing, and with hope of triumph flush'd;
6150	Unsheathing then his silver-studded sword
6150	Rush'd on Peisander; he beneath his shield
6150	Drew forth a pond'rous brazen battle-axe,
6150	With handle long, of polish'd olive-wood:
6150	And both at once in deadly combat join'd.
6150	Then, just below the plume, Peisander struck
6150	The crested helmet's peak; but Atreus' son
6150	Met him advancing, and across the brow
6150	Smote him, above the nose; loud crash'd the bone,
6150	And in the dust the gory eyeballs dropp'd
6150	Before him; doubled with the pain, he fell:
6150	The victor, planting on his chest his foot,
6150	Stripp'd off his arms, and thus exulting cried:
6150	"""Thus shall ye all, insatiate of the fight,"
6150	Proud Trojans, from before our ships depart;
6150	Nor lack your share of insult and of wrong,
6150	Such as on me, vile hounds, ye cast erewhile,
6150	Nor fear'd th' avenger of the slighted laws
6150	Of hospitality, high thund'ring Jove,
6150	Who soon your lofty city shall o'erthrow.
6150	Kindly receiv'd, my virgin-wedded wife,
6150	With store of goods, ye basely bore away;
6150	And now ye rage, infuriate, to destroy
6150	With fire our ocean-going ships, and slay
6150	Our Grecian heroes; but the time shall come
6150	When ye too fain would from the war escape.
6150	O Father Jove, 'tis said that thou excell'st,
6150	In wisdom, Gods and men; all human things
6150	From thee proceed; and can it be, that thou
6150	With favour seest these men of violence,
6150	These Trojans, with presumptuous courage fill'd,
6150	Whose rage for the battle knows nor stint nor bound?
6150	Men are with all things sated; sleep and love;
6150	Sweet sounds of music, and the joyous dance.
6150	Of these may some more gladly take their fill;
6150	"But Trojans still for war, instiate, thirst."""
6150	""
6150	Thus Menelaus; and the blood-stained arms
6150	Stripp'd from the corpse, and to his comrades gave;
6150	Then join'd again the foremost in the fray.
6150	There to th' encounter forth Harpalion sprang,
6150	Son of the King Pylaemenes, who came,
6150	His father following, to the war of Troy,
6150	But back return'd not to his native land.
6150	He standing near, full in the centre struck
